B,repeat,stream_index,k,start_minus_fire,end_minus_fire,t_iter_observed,injection_ttft
8,0,7,60,0.2170979849761352,0.3209732010727748,0.10387521609663963,0.9386940749827772
8,0,7,61,0.3209732010727748,0.43052575597539544,0.10955255490262061,0.9386940749827772
8,0,7,62,0.43052575597539544,0.5461775100557134,0.11565175408031791,0.9386940749827772
8,0,7,63,0.5461775100557134,0.66828295099549,0.1221054409397766,0.9386940749827772
8,0,7,64,0.66828295099549,0.7964975889772177,0.12821463798172772,0.9386940749827772
8,0,7,65,0.7964975889772177,0.9393947509815916,0.14289716200437397,0.9386940749827772
8,1,0,54,-0.015127246035262942,0.002418754040263593,0.017546000075526536,0.9254550139885396
8,1,0,55,0.002418754040263593,0.00889974704477936,0.006480993004515767,0.9254550139885396
8,1,0,56,0.00889974704477936,0.024065335048362613,0.015165588003583252,0.9254550139885396
8,1,0,57,0.024065335048362613,0.10334946296643466,0.07928412791807204,0.9254550139885396
8,1,0,58,0.10334946296643466,0.20330271101556718,0.09995324804913253,0.9254550139885396
8,1,0,59,0.20330271101556718,0.30702324700541794,0.10372053598985076,0.9254550139885396
8,1,0,60,0.30702324700541794,0.41726047301199287,0.11023722600657493,0.9254550139885396
8,1,0,61,0.41726047301199287,0.5328638070495799,0.11560333403758705,0.9254550139885396
8,1,0,62,0.5328638070495799,0.6551885600201786,0.12232475297059864,0.9254550139885396
8,1,0,63,0.6551885600201786,0.7839617050485685,0.12877314502839,0.9254550139885396
8,1,0,64,0.7839617050485685,0.9257355149602517,0.1417738099116832,0.9254550139885396
8,1,1,57,-0.015219614957459271,0.002312130993232131,0.017531745950691402,0.9254550139885396
8,1,1,58,0.002312130993232131,0.008804604061879218,0.006492473068647087,0.9254550139885396
8,1,1,59,0.008804604061879218,0.023935675038956106,0.015131070977076888,0.9254550139885396
8,1,1,60,0.023935675038956106,0.10323794407304376,0.07930226903408766,0.9254550139885396
8,1,1,61,0.10323794407304376,0.2031762470724061,0.09993830299936235,0.9254550139885396
8,1,1,62,0.2031762470724061,0.30691698705777526,0.10374073998536915,0.9254550139885396
8,1,1,63,0.30691698705777526,0.4171531010651961,0.11023611400742084,0.9254550139885396
8,1,1,64,0.4171531010651961,0.5327482500579208,0.11559514899272472,0.9254550139885396
8,1,1,65,0.5327482500579208,0.6550775379873812,0.1223292879294604,0.9254550139885396
8,1,1,66,0.6550775379873812,0.7838508590357378,0.1287733210483566,0.9254550139885396
8,1,1,67,0.7838508590357378,0.9256214339984581,0.14177057496272027,0.9254550139885396
8,1,2,56,-0.015008226037025452,0.002521718037314713,0.017529944074340165,0.9254550139885396
8,1,2,57,0.002521718037314713,0.00901891605462879,0.006497198017314076,0.9254550139885396
8,1,2,58,0.00901891605462879,0.024157101986929774,0.015138185932300985,0.9254550139885396
8,1,2,59,0.024157101986929774,0.10345055803190917,0.0792934560449794,0.9254550139885396
8,1,2,60,0.10345055803190917,0.20341426599770784,0.09996370796579868,0.9254550139885396
8,1,2,61,0.20341426599770784,0.3071210670750588,0.10370680107735097,0.9254550139885396
8,1,2,62,0.3071210670750588,0.41736068204045296,0.11023961496539414,0.9254550139885396
8,1,2,63,0.41736068204045296,0.5329674349632114,0.11560675292275846,0.9254550139885396
8,1,2,64,0.5329674349632114,0.6552904910640791,0.12232305610086769,0.9254550139885396
8,1,2,65,0.6552904910640791,0.7840599400224164,0.1287694489583373,0.9254550139885396
8,1,2,66,0.7840599400224164,0.9259047739906237,0.14184483396820724,0.9254550139885396
8,1,3,58,-0.015170420985668898,0.00236467900685966,0.017535099992528558,0.9254550139885396
8,1,3,59,0.00236467900685966,0.008853901061229408,0.006489222054369748,0.9254550139885396
8,1,3,60,0.008853901061229408,0.023983785999007523,0.015129884937778115,0.9254550139885396
8,1,3,61,0.023983785999007523,0.10329714196268469,0.07931335596367717,0.9254550139885396
8,1,3,62,0.10329714196268469,0.2032437650486827,0.099946623085998,0.9254550139885396
8,1,3,63,0.2032437650486827,0.30697253404650837,0.10372876899782568,0.9254550139885396
8,1,3,64,0.30697253404650837,0.417208640021272,0.11023610597476363,0.9254550139885396
8,1,3,65,0.417208640021272,0.5328090050024912,0.11560036498121917,0.9254550139885396
8,1,3,66,0.5328090050024912,0.655134784989059,0.1223257799865678,0.9254550139885396
8,1,3,67,0.655134784989059,0.7839121620636433,0.12877737707458436,0.9254550139885396
8,1,3,68,0.7839121620636433,0.925683084060438,0.14177092199679464,0.9254550139885396
8,1,4,56,-0.014965606038458645,0.0025706470478326082,0.017536253086291254,0.9254550139885396
8,1,4,57,0.0025706470478326082,0.009065167047083378,0.00649451999925077,0.9254550139885396
8,1,4,58,0.009065167047083378,0.024201247026212513,0.015136079979129136,0.9254550139885396
8,1,4,59,0.024201247026212513,0.10349875804968178,0.07929751102346927,0.9254550139885396
8,1,4,60,0.10349875804968178,0.20346754998899996,0.09996879193931818,0.9254550139885396
8,1,4,61,0.20346754998899996,0.3071714530233294,0.10370390303432941,0.9254550139885396
8,1,4,62,0.3071714530233294,0.41740818007383496,0.11023672705050558,0.9254550139885396
8,1,4,63,0.41740818007383496,0.5330156959826127,0.11560751590877771,0.9254550139885396
8,1,4,64,0.5330156959826127,0.6553403430152684,0.12232464703265578,0.9254550139885396
8,1,4,65,0.6553403430152684,0.784107533050701,0.12876719003543258,0.9254550139885396
8,1,4,66,0.784107533050701,0.9259689430473372,0.1418614099966362,0.9254550139885396
8,1,5,54,-0.01530393399298191,0.0022499889601022005,0.01755392295308411,0.9254550139885396
8,1,5,55,0.0022499889601022005,0.008717169985175133,0.006467181025072932,0.9254550139885396
8,1,5,56,0.008717169985175133,0.023862957023084164,0.015145787037909031,0.9254550139885396
8,1,5,57,0.023862957023084164,0.103088652016595,0.07922569499351084,0.9254550139885396
8,1,5,58,0.103088652016595,0.2030118170659989,0.0999231650494039,0.9254550139885396
8,1,5,59,0.2030118170659989,0.3068323030602187,0.10382048599421978,0.9254550139885396
8,1,5,60,0.3068323030602187,0.4170629190048203,0.1102306159446016,0.9254550139885396
8,1,5,61,0.4170629190048203,0.5326140449615195,0.11555112595669925,0.9254550139885396
